numCols	numRows	pixelSize
54	54	1.9284038228455136
Z-data
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.943625358369973	15.000675777293555	15.05536005206634	15.093470235627693	15.13191263803617	15.166534599427713	15.194341500903201	15.168822184383963	15.143712420409138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.61210587127299	14.702542715581796	14.790946527790066	14.865452521925675	14.940489183896668	15.001021529013252	15.055710267022372	15.090488923317574	15.12893132572605	15.161648330125232	15.177141293315879	15.15162197679664	15.138875247029596	15.101247785027496	15.061213282971384	14.986020775595643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.388008559393773	14.500427679773896	14.61366426456684	14.70382176457314	14.7923570480045	14.863843776296214	14.93700446179259	14.998491460852676	15.056060481978403	15.090696528032117	15.125950013415931	15.144456614091562	15.159941085728555	15.145808228296298	15.134038073650057	15.095475947392528	15.054414733957433	14.979287878542687	14.902501690487686	14.79587692959558	14.683756172781816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.142015405219476	14.274619076657721	14.400463570186302	14.504704046729588	14.61523936435847	14.705362300834594	14.793767568218936	14.86496897500284	14.934273115707638	14.994174752716022	15.053199304865185	15.090279481217497	15.123553802149594	15.13986474825194	15.154259030698217	15.142680481414533	15.130056085746062	15.089552114939508	15.047616184943484	14.974335719671164	14.897023408729135	14.789522380961069	14.675498296001862	14.545601684941655	14.407270519985925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.002712680095804	14.154035411955608	14.287521252080307	14.412918580978832	14.517866813719419	14.616628828437738	14.712120514482276	14.802527053557936	14.864916098772916	14.934268693802784	14.989917020814236	15.048292448866338	15.08810063133361	15.12290585846512	15.13859112177019	15.152432280100028	15.14064722218454	15.127449376674033	15.086945405867475	15.041500674375467	14.968708855027142	14.89056048446599	14.781883515555364	14.667240419221912	14.538192352082731	14.399186929294418	14.248298866651666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.685318235857206	13.861541704338553	14.023896336967654	14.166055418691743	14.300818200104857	14.42133399479485	14.5212532747406	14.617011986006137	14.720582850909633	14.813116375942396	14.87266759402575	14.934264271897927	14.989912598909381	15.043834935152516	15.08386574453618	15.122086580650468	15.136916129064469	15.150500177132162	15.13812861731139	15.124842667602003	15.081400119172669	15.03531112844888	14.961950257882151	14.881891518830493	14.773524514345795	14.66015486935795	14.531188370425223	14.391103338602907	14.265474385036793	14.103100100853212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
