numCols	numRows	pixelSize
88	88	1.1643004489948359
Z-data
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2153.062304118134	2154.243015177664	2154.8172857698414	2155.933448252566	2158.4615847380687	2161.3797437523835	2163.538335524046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2158.2742186054593	2157.544460151274	2155.374114372015	2152.817996120741	2151.2326258899807	2151.5074812252433	2153.260793925561	2154.239101204193	2154.7407415863277	2155.782768001055	2158.2975264587485	2161.383940228422	2164.27722479833	2166.8473250782513	2171.106696842178	2178.063635843135	2185.427157745503	2193.237606890442	2200.76030352331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2167.990941930515	2162.535359114871	2160.1150170929354	2159.154414396944	2159.0564126589943	2158.697540948312	2158.420481948108	2156.577237512233	2154.728872061676	2153.345575912867	2154.41487825421	2155.5495973725383	2155.726520425026	2156.7357835467424	2159.1648642863584	2162.5641857539463	2165.8144404095	2169.9877868801505	2178.21445087212	2188.4012670750412	2198.145754106044	2208.446193412165	2218.307998476752	2226.2146665986265	2233.005435331021	2237.9222135726322	2242.6421970370857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2193.4458125363353	2180.7147611699015	2171.8005865235996	2165.466081691894	2162.6518141024	2161.4594298608763	2160.387588322186	2160.0584083354734	2160.0712944760903	2159.562247346241	2157.8657481650466	2156.5516227272383	2156.821342736698	2158.1098383341805	2158.8879525236757	2159.8582300438443	2161.927241601009	2164.6340297432225	2168.1012454981415	2174.5749918557844	2185.149632342946	2197.762054609569	2210.2738056144226	2223.3109872813116	2235.200957517056	2244.7170072047184	2253.626594932502	2259.968435355359	2265.2536288384154	2271.775719504094	2279.7970362968163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2220.956354966854	2212.5794119124007	2203.816313060558	2194.0051079335985	2182.8726238900235	2175.08140986618	2169.3169886205233	2165.871251283436	2164.381648139315	2163.191538327496	2162.3829492024506	2161.964707697249	2161.2823846075758	2159.9653749420186	2159.316176107078	2159.9615506150963	2164.226205361599	2165.6593934637535	2166.8769802631714	2167.9532432509613	2169.611067079914	2170.154190434111	2178.288944660514	2190.2642203072014	2205.459236994314	2221.22899890205	2236.5249835211107	2250.36497908	2262.2603782303495	2272.3986524281395	2279.7913702567243	2286.3366324990784	2293.966580626536	2302.1312966897644	2311.594224872148	2324.2613723658255	2339.442683939349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2229.569108058317	2221.0442913844586	2213.962253130115	2206.4794628426253	2198.892920506188	2191.7088943151457	2184.1978262515413	2177.4904696167873	2172.910900157969	2170.0883031976928	2168.490611175325	2167.4313922251636	2166.336200965137	2164.625428540277	2163.081372215522	2160.2490994686245	2159.2144232679634	2161.163866607932	2171.5973064741424	2178.2427923674622	2178.7290011713626	2179.7529784671888	2174.201056284593	2168.7780227850994	2176.9729626395283	2192.9978522826327	2210.4583878097988	2228.7629408185903	2246.8634719576194	2262.444111795412	2276.1656911419004	2287.6457071632667	2297.041133123558	2305.023283742787	2313.3188484928487	2321.4503908464626	2331.0736711719037	2343.6760364579986	2358.071006883573	2374.8008970085393	2395.8782407318326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2223.567653431617	2218.276193676946	2211.915135108641	2207.0545249518855	2201.5547354574146	2195.716176238762	2189.9085687967563	2184.365824228945	2179.570214476102	2176.562999746367	2175.223787618212	2174.577789642451	2173.788471853688	2172.300332731561	2169.3177806125104	2165.972520382557	2161.7171458981743	2158.1512790138236	2161.111329255426	2173.5599361414584	2188.4661663521997	2190.9970177037503	2188.162624882614	2173.5638895455018	2167.099859895856	2176.3213529182017	2195.5618434276084	2214.4990360471475	2234.7367732103744	2254.0187096782497	2270.6409779469345	2285.581700432545	2297.9823918867146	2309.2812713562435	2319.5402156864993	2329.0016845982336	2338.0859215288506	2348.0265680593316	2360.291201933208	2374.7936194827707	2391.287756001474	2411.8737247867048	2440.641858545107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2216.379949302271	2211.67563879417	2209.1957388694946	2205.6008910671612	2202.166365014295	2199.532440811418	2196.276437682334	2192.680862388608	2188.8715734177194	2184.963916557512	2181.974915828299	2180.953901135585	2180.829082977065	2181.1204213263118	2180.870954308864	2179.364807612662	2176.130509522432	2171.207701406657	2165.013105896142	2159.71042720146	2160.704246903861	2172.7601329691324	2190.13001303447	2198.800404819495	2188.1845290801157	2172.464095373741	2167.6966210608152	2178.5762656998268	2197.9715895668064	2218.25196564751	2238.235230788945	2257.568818494516	2274.908698581063	2290.0166133155317	2303.621515935052	2316.649875657725	2329.893843456294	2341.287135311448	2351.2009606067613	2361.978370812585	2374.590031728386	2388.9633152861225	2404.968702291477	2425.3064087188172	2450.3500975901616	2486.4569117669744	2522.434132646781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
