numCols	numRows	pixelSize
117	117	0.8732253367461269
Z-data
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2153.7041724893456	2151.808565971227	2150.024349296055	2150.9328578589493	2152.2090076897343	2153.4851575205194	2154.579929388554	2155.318533676662	2156.035906686665	2156.7532796966675	2158.353140460464	2160.2614375191733	2162.169734577882	2163.931934161975	2165.198617767103	2166.465301372231	2167.7319849773594	2172.2972718512497	2177.238681027048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2158.4337970153665	2158.4238514490326	2158.4139058826986	2158.4039603163646	2157.981909601777	2156.086303083657	2154.190696565538	2152.404822452623	2152.217205528901	2153.3530840533977	2154.6292338841827	2155.724113537828	2156.557474253632	2157.2748472636354	2157.992220273638	2159.5920810374346	2161.500378096144	2163.3290509910944	2165.0337492358144	2166.300432840943	2167.567116446071	2172.061075586863	2178.1146717606002	2183.0560809363988	2187.9974901121977	2195.723226828764	2202.132760906486	2207.4250138142565	2212.7172667220275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2170.2137746600415	2166.7318121783633	2163.2498496966846	2160.36456107696	2159.6658354215524	2159.655889855218	2159.645944288884	2159.231765387338	2158.468433677969	2156.57282715985	2154.785295609191	2154.597678685469	2154.497160417062	2155.7733102478464	2156.868297687102	2157.7032810151627	2158.513787840606	2159.2311608506084	2160.831021614405	2162.692739425389	2164.430981275841	2166.1355643096545	2167.402247914782	2171.028683114532	2177.880329195297	2183.932071669951	2188.87348084575	2195.8987762494353	2206.6755749739777	2213.0706344826053	2218.362887390376	2223.9062617295267	2231.518450293255	2235.77972245391	2240.040994614565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2196.1368773831773	2186.5409278717625	2176.9449783603477	2172.500669329489	2169.0448689732384	2165.5629064915597	2162.662317021904	2161.493515174415	2160.8978738277374	2160.8879282614034	2160.4753111209993	2159.873600060247	2158.9549577541616	2157.16576876576	2156.9781518420377	2156.7905349183156	2156.91738661151	2158.0124818363756	2158.8474651644365	2159.682448492498	2160.470101427579	2162.056427859684	2163.794669710136	2165.5329115605887	2167.2373793834936	2169.9962906422015	2176.8479367229656	2183.69958280373	2189.7494715793014	2196.0743256701066	2206.8511243946487	2217.627923119191	2224.008508058725	2229.300760966495	2237.8393144292513	2245.422936738344	2249.684208898999	2253.945481059654	2258.8151309175614	2265.6273364942704	2272.9972590496445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2211.9755755284814	2206.2393191294414	2197.9750846560837	2188.379135144669	2178.783185633254	2174.2549046746944	2171.357925768113	2167.875963286435	2164.960072966848	2163.791271119359	2162.6224692718697	2162.129912233923	2161.7188568546603	2161.117145793908	2160.515434733156	2159.546241922328	2159.358624998606	2159.171008074884	2158.983391151162	2159.571980094378	2160.6470942985934	2161.722208502809	2162.7973227070243	2164.184758328176	2165.6813526999704	2167.177947071765	2168.724635071123	2175.8155442506354	2182.667190331399	2189.5188364121636	2196.249875090778	2207.02667381532	2217.8034725398625	2228.5802712644045	2234.9463816348443	2243.192489401422	2251.7723671289764	2259.3274231834334	2263.5886953440886	2268.386199020387	2273.8042616560615	2280.6408937532024	2288.0108163085765	2295.3807388639507	2303.182243066583	2315.1156272210283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2221.5853528160483	2215.8490964170082	2210.1128400179678	2204.3765836189277	2198.6403272198877	2190.2173424175753	2180.6213929061605	2176.0091400199	2173.1231695460547	2170.1890200813095	2167.257828911793	2166.089027064303	2164.9202252168134	2163.751423369324	2163.074058086742	2162.6338019320983	2162.1935457774557	2161.6552477535224	2160.447025073736	2160.078566383846	2159.710107693956	2163.558943693386	2168.4815334669856	2169.556647671201	2170.6317618754165	2172.0191974965683	2173.5157918683626	2175.012386240158	2168.505635700955	2176.006943253382	2183.5082508058085	2191.0095583582356	2202.3917940073316	2214.6673852191398	2226.9429764309475	2239.2185676427557	2248.545664373592	2257.1255421011465	2265.7054198287015	2273.2319096285228	2277.9572671232127	2283.3753297588873	2288.7933923945616	2295.654451012135	2303.0243735675085	2309.179430191347	2316.8409875833795	2328.774371737825	2340.70775589227	2352.6411400467155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2225.819434636824	2220.4145210981724	2215.591590472496	2211.295467951055	2206.9993454296136	2202.5138481084145	2196.7775917093745	2191.0413353103345	2182.459600179067	2177.7633753651057	2174.87740489126	2171.9914344174144	2169.9292080500313	2169.3794798884715	2168.829751726912	2168.2800235653517	2165.84224978837	2164.7728690782037	2164.3326129235606	2163.7958886672936	2161.7315042808023	2160.7782128624453	2160.409754172555	2164.2585901719854	2174.1720290284443	2177.3910868395933	2178.466201043809	2179.853636664961	2181.3502310367553	2175.6180368215573	2168.2866363307867	2175.7879438832138	2183.289251435641	2193.5706754003404	2205.0309803075334	2217.3065715193416	2229.5821627311498	2242.830692136399	2254.4575713490785	2265.607095474533	2276.756619599986	2287.3932565669543	2292.9463978617127	2298.364460497387	2303.782523133062	2310.668008271067	2316.8866433922494	2322.7107833976925	2330.499732100176	2342.4331162546214	2354.3665004090662	2363.383760162351	2381.854276682986	2400.752879079541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
