numCols	numRows	pixelSize
174	174	0.5821502244974179
Z-data
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2153.1478232216723	2153.7752002820125	2154.2534489553477	2154.731697628683	2155.209946302018	2155.6881949753533	2156.254982036678	2157.5271800758173	2158.799378114957	2160.0715761540964	2161.343774193236	2162.6159722323755	2163.6196186477914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2153.7041724893456	2152.440434810599	2151.1766971318534	2150.0243492960544	2150.507474582021	2151.3582411358775	2152.2090076897343	2153.059774243591	2153.910540797448	2154.5799293885543	2155.0794093399945	2155.5576580133297	2156.035906686665	2156.5141553600006	2157.080942421325	2158.3531404604646	2159.6253384996044	2160.8975365387437	2162.169734577883	2163.3859486066485	2164.3541620303513	2165.1986177671033	2166.0430735038553	2166.8875292406074	2167.7319849773594	2170.650135459318	2173.9444082431837	2177.23868102705	2180.5329538109154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2158.00322641397	2157.9965960364143	2157.989965658858	2157.774274762707	2156.555997230966	2155.29225955222	2154.0285218734734	2152.7647841947273	2151.6113314004338	2151.486253451286	2152.1209587116537	2152.9717252655105	2153.8224918193673	2154.6732583732237	2155.3427188214037	2155.899374373444	2156.383618397977	2156.861867071312	2157.340115744647	2157.906902805972	2159.1791008451114	2160.4512988842507	2161.7234969233905	2162.9617408961785	2164.1205687964803	2165.088705412911	2165.933161149663	2166.7776168864148	2167.6220726231677	2170.1213243840534	2174.5284020655517	2177.8226748494176	2181.1169476332834	2184.4112204171493	2187.705493201015	2192.0724441136963	2196.7227187451913	2200.2508873503716	2203.779055955552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2161.7078118334343	2159.3865035123154	2158.844476484095	2158.837846106539	2158.831215728983	2158.8245853514272	2158.817954973871	2158.603305251815	2158.14408429384	2156.880346615094	2155.616608936348	2154.3528712576017	2153.1983135048126	2153.0732355556647	2152.9481576065164	2153.734442841286	2154.5852093951426	2155.4359759489994	2156.1055082542525	2156.6621638062934	2157.209578782624	2157.687827455959	2158.166076129294	2158.732863190619	2160.005061229758	2161.277259268898	2162.5375331857085	2163.6963610860103	2164.855188986312	2165.8232487954706	2166.667704532223	2167.5121602689746	2169.433062735833	2174.000826789676	2178.4066686717856	2181.7009414556514	2184.995214239517	2188.289487023383	2192.1894770608105	2199.3740095438384	2204.014634462604	2207.5428030677845	2211.070971672965	2214.5991402781456	2218.1273088833254	2222.2487926631966	2225.0896407703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2170.2137746600406	2167.892466338922	2165.5711580178036	2163.249849696684	2160.928541375565	2159.97496046113	2159.665835421552	2159.6592050439963	2159.65257466644	2159.645944288884	2159.432335740922	2159.031195033754	2158.4684336779687	2157.2046959992226	2155.9409583204765	2154.7852956091915	2154.6602176600436	2154.5351397108952	2154.497160417062	2155.3479269709187	2156.1986935247755	2156.868297687102	2157.4249532391427	2157.9816087911836	2158.5137878406053	2158.992036513941	2159.558823575266	2160.8310216144055	2162.103219653545	2163.2721533755403	2164.430981275842	2165.5898091761433	2166.5577921780305	2167.4022479147825	2168.7448010876124	2173.3125651414553	2177.880329195298	2182.284935278019	2185.579208061885	2188.873480845751	2192.306510007924	2199.491042490952	2206.675574973981	2211.306550180017	2214.8347187851973	2218.3628873903776	2221.8910559955575	2226.7662209720474	2231.518450293256	2234.35929840036	2237.2001465074627	2240.0409946145664	2242.8818427216697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2185.9281921141255	2179.530892439849	2173.839904530317	2171.755812523291	2169.4345042021723	2167.113195881053	2164.7918875599344	2162.4705792388154	2161.5067977577596	2160.7275965260997	2160.4871943590088	2160.480563981453	2160.473933603897	2160.261366230029	2159.8602255228616	2159.459084815693	2158.792783062097	2157.529045383351	2156.3722777135704	2156.2471997644225	2156.122121815274	2155.997043866126	2156.1106445466944	2156.9614111005512	2157.631087119951	2158.187742671992	2158.7443982240325	2159.301053776074	2159.8179968985883	2160.384783959913	2161.6569819990523	2162.8479456650703	2164.006773565372	2165.1656014656733	2166.324429365975	2167.2923355605903	2168.1367912973424	2172.624303493235	2177.192067547078	2181.7598316009207	2186.163201884253	2189.4574746681187	2192.751747451985	2199.608075438067	2206.7926079210947	2213.977140404123	2218.59846589743	2222.12663450261	2225.6548031077905	2230.335004286828	2236.054922771864	2240.7881079233157	2243.6289560304194	2246.4698041375223	2249.310652244626	2252.1515003517293	2255.7095357043795	2260.6228174079624	2265.536099111545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2199.9482629779495	2193.550963303673	2187.1536636293968	2180.75636395512	2175.0093947604546	2173.085414444557	2170.976542065422	2168.655233744303	2166.333925423184	2164.012617102065	2163.038635054389	2162.259433822729	2161.4802325910696	2161.308553296466	2161.30192291891	2161.090396719137	2160.6892560119686	2160.2881153048006	2159.8869745976326	2159.1171324462252	2157.9592598179493	2157.8341818688014	2157.709103919653	2157.584025970505	2157.458948021357	2157.724128676327	2158.3938765528005	2158.9505321048414	2159.5071876568823	2160.0638432089227	2160.6204987609635	2161.2107443445598	2162.4237379546003	2163.582565854902	2164.7413937552033	2165.900221655505	2167.0590495558063	2168.0268789431498	2171.936041845014	2176.5038058988575	2181.0715699527004	2185.6393340065433	2190.0414684904867	2193.335741274353	2199.7251083851806	2206.909640868209	2214.0941733512373	2221.2787058342656	2225.8903816148427	2229.4185502200235	2233.9037876016077	2239.6237060866442	2245.3436245716807	2250.0577655533757	2252.898613660479	2255.7394617675823	2258.580309874685	2262.005486951838	2265.718573877001	2270.6318555805838	2275.5451372841662	2280.458418987749	2285.3717006913316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
