numCols	numRows	pixelSize
71	71	1.4553755612435448
Z-data
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2149.275349240276	2151.402265624918	2153.52918200956	2154.9055534843383	2156.101175167677	2158.576259287711	2161.7567543855594	2164.4091182074476	2166.5202575493277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2158.844476484095	2158.827900540205	2158.6033052518146	2156.248477775721	2153.1983135048126	2153.309059564357	2155.4359759489994	2156.940491582314	2158.1660761292937	2160.641160249328	2163.6963610860103	2166.2454766638466	2169.4330627358318	2180.053805063718	2188.289487023382	2202.250550160013	2211.070971672964	2220.3374784147472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2183.3422780346236	2172.500669329489	2166.723560652119	2162.2727164060743	2160.8978738277374	2160.675881474583	2159.673029706663	2157.16576876576	2156.85307389289	2157.342769888439	2158.847465164437	2160.2309770909114	2162.6358418098353	2165.532911560589	2168.081835120246	2179.1318187498878	2189.749471579302	2203.2588581531363	2220.480339453545	2229.300760966496	2243.559232914289	2251.1046329525516	2258.8151309175623	2270.540618197854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2220.294179186539	2210.7337518548056	2201.173324523072	2186.4059568228013	2175.424394904832	2170.578655310244	2166.1023096476483	2164.154306568499	2162.7484576973516	2161.7740274985163	2160.941700782265	2159.9681704542763	2159.3540726377933	2165.8700537441887	2167.6619107512142	2169.9065825643693	2172.4009065173605	2173.5795071926295	2186.0816864466747	2201.5120652405985	2221.5127717284918	2238.7101287470773	2252.48119120124	2266.780987413831	2274.766911088938	2283.7970154817294	2295.563213629408	2306.61035912438	2324.2214568988948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2229.074938987276	2220.06674975619	2211.9982153249566	2204.8380111225547	2197.6778069201528	2188.5083380071496	2178.3481204801747	2173.684867261906	2171.3201407531506	2170.403927150551	2168.540684982933	2165.339139408691	2164.5094356385507	2161.1342479186083	2160.520150102125	2174.405244521312	2180.7193093652018	2182.963981178357	2175.5450370315	2173.2145082423494	2187.2075918749465	2205.9107090742687	2226.370027760616	2248.3140000233298	2266.896540232419	2285.3445382261766	2299.748795653105	2308.778900045896	2319.4557144592172	2329.16261446829	2346.9860310935555	2363.9836730189963	2391.8312489855025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2219.7945602985287	2215.993387190237	2209.319703815191	2201.191543789663	2194.031339587261	2186.871135384859	2183.5021393058005	2183.5003258064917	2180.5565827597115	2178.2757150866632	2178.274804268748	2176.4294819687884	2170.8261029818264	2168.0771704948365	2164.636529850684	2161.6862275664575	2175.571321985644	2192.0937200797425	2189.312897627785	2175.1800380812197	2173.4980647514617	2191.603955254951	2210.309352907939	2232.358912627882	2254.761223812755	2273.266679107086	2291.1273853771177	2306.645483547848	2322.8203894374687	2338.925118267332	2351.7148698121996	2366.9832373022145	2381.8337397698183	2410.2184398371487	2433.782085479679	2478.260994324987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2223.91155372336	2207.379494385007	2201.8706734771026	2197.8820036695174	2196.3347253757884	2190.3848722543685	2188.102050225147	2186.6923062508095	2185.2825622764713	2185.2262888906143	2187.1608421747337	2185.11617513045	2185.3194921865306	2184.318278954643	2179.0940185892223	2173.8747458662883	2169.6043114041026	2166.5092343583765	2171.3048729658117	2187.497571651036	2184.3159304484025	2170.452559440474	2184.387750006699	2201.1301488275235	2214.9026861113466	2238.4269648274862	2261.188819987996	2279.0495262580275	2296.9102325280587	2313.059414640117	2330.406796960477	2346.488218447743	2361.0550627112516	2380.9831682591566	2399.6838065206416	2420.842167644845	2439.1628324338767	2485.0754027175526	2517.629532530504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2227.331607569002	2206.7640682398187	2189.1978387533777	2183.8743010407425	2179.770620148798	2179.7966571102866	2184.740868504836	2188.049133520417	2188.2927124294542	2187.062985247142	2186.9522519747366	2189.0604779876667	2191.950978034901	2192.150471547704	2192.0486275294843	2189.294729020827	2184.0787707306645	2176.6493092696537	2173.0032311758077	2171.899177749021	2180.279864146843	2177.0982229442093	2184.7025615112434	2200.3302769973498	2210.63947966919	2217.6513319207443	2241.1756106368834	2257.50164621941	2278.3306937610587	2298.0839850966267	2320.6458221631256	2337.993204483485	2352.784965842792	2366.1032759488285	2386.243317509946	2403.154287974568	2424.6377545943947	2444.543579388074	2475.432762323012	2494.5989853356164	2490.3043335513194	2483.2858626686425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
